benchmark,solver,type,size,time
Uniform,CPAM-Z,2,36561,7.820000e-04
Uniform,CPAM-Z,2,31674,5.800000e-04
Uniform,CPAM-Z,2,16893,4.040000e-04
Uniform,CPAM-Z,2,14781,3.230000e-04
Uniform,CPAM-Z,2,327864,4.998000e-03
Uniform,CPAM-Z,2,167854,2.306000e-03
Uniform,CPAM-Z,2,24553,4.470000e-04
Uniform,CPAM-Z,2,21326,3.810000e-04
Uniform,CPAM-Z,2,19357,3.210000e-04
Uniform,CPAM-Z,2,143301,1.543000e-03
Uniform,CPAM-Z,2,74575,8.490000e-04
Uniform,CPAM-Z,2,43585,5.810000e-04
Uniform,CPAM-Z,2,40821,4.820000e-04
Uniform,CPAM-Z,2,18830,3.250000e-04
Uniform,CPAM-Z,2,21991,3.430000e-04
Uniform,CPAM-Z,2,20340,2.990000e-04
Uniform,CPAM-Z,2,16112,2.710000e-04
Uniform,CPAM-Z,2,30990,4.570000e-04
Uniform,CPAM-Z,2,24020,3.730000e-04
Uniform,CPAM-Z,2,19205,2.840000e-04
Uniform,CPAM-Z,2,68726,1.197000e-03
Uniform,CPAM-Z,2,61163,7.890000e-04
Uniform,KdTree,0,41,1.700000e-05
Uniform,KdTree,0,33,1.000000e-06
Uniform,KdTree,0,8,1.000000e-06
Uniform,KdTree,0,70,9.000000e-06
Uniform,KdTree,0,60,1.000000e-06
Uniform,KdTree,0,20,1.000000e-06
Uniform,KdTree,0,40,1.000000e-06
Uniform,KdTree,0,14,1.000000e-06
Uniform,KdTree,0,26,1.000000e-06
Uniform,KdTree,0,10,1.000000e-06
Uniform,KdTree,0,9,1.000000e-06
Uniform,KdTree,0,74,1.400000e-05
Uniform,KdTree,0,72,2.000000e-06
Uniform,KdTree,0,15,1.000000e-06
Uniform,KdTree,0,57,2.000000e-06
Uniform,KdTree,0,32,2.000000e-06
Uniform,KdTree,0,25,2.000000e-06
Uniform,KdTree,0,2,2.000000e-06
Uniform,KdTree,0,61,6.000000e-06
Uniform,KdTree,0,33,2.000000e-06
Uniform,KdTree,0,28,2.000000e-06
Uniform,KdTree,0,59,5.000000e-06
Uniform,KdTree,0,31,1.000000e-06
Uniform,KdTree,0,28,2.000000e-06
Uniform,KdTree,0,85,6.000000e-06
Uniform,KdTree,0,63,2.000000e-06
Uniform,KdTree,0,32,2.000000e-06
Uniform,KdTree,0,31,2.000000e-06
Uniform,KdTree,0,22,2.000000e-06
Uniform,KdTree,0,16,2.000000e-06
Uniform,KdTree,0,20,3.000000e-06
Uniform,KdTree,0,77,6.000000e-06
Uniform,KdTree,0,10,1.000000e-06
Uniform,KdTree,0,67,2.000000e-06
Uniform,KdTree,0,22,1.000000e-06
Uniform,KdTree,0,45,2.000000e-06
Uniform,KdTree,0,18,1.000000e-06
Uniform,KdTree,0,27,1.000000e-06
Uniform,KdTree,0,26,1.000000e-06
Uniform,KdTree,0,27,3.000000e-06
Uniform,KdTree,0,47,3.000000e-06
Uniform,KdTree,0,3,1.000000e-06
Uniform,KdTree,0,44,1.000000e-06
Uniform,KdTree,0,1,0.000000e+00
Uniform,KdTree,0,43,1.000000e-06
Uniform,KdTree,0,25,1.000000e-06
Uniform,KdTree,0,18,1.000000e-06
Uniform,KdTree,0,31,2.000000e-06
Uniform,KdTree,0,43,3.000000e-06
Uniform,KdTree,0,28,2.000000e-06
Uniform,KdTree,0,15,1.000000e-06
Uniform,KdTree,0,70,5.000000e-06
Uniform,KdTree,0,16,1.000000e-06
Uniform,KdTree,0,54,1.000000e-06
Uniform,KdTree,0,25,1.000000e-06
Uniform,KdTree,0,29,1.000000e-06
Uniform,KdTree,0,66,5.000000e-06
Uniform,KdTree,0,47,2.000000e-06
Uniform,KdTree,0,17,1.000000e-06
Uniform,KdTree,0,30,2.000000e-06
Uniform,KdTree,0,19,1.000000e-06
Uniform,KdTree,0,43,8.000000e-06
Uniform,KdTree,0,11,1.000000e-06
Uniform,KdTree,0,32,2.000000e-06
Uniform,KdTree,0,89,7.000000e-06
Uniform,KdTree,0,48,2.000000e-06
Uniform,KdTree,0,13,1.000000e-06
Uniform,KdTree,0,35,1.000000e-06
Uniform,KdTree,0,41,1.000000e-06
Uniform,KdTree,0,3,0.000000e+00
Uniform,KdTree,0,38,1.000000e-06
Uniform,KdTree,0,39,3.000000e-06
Uniform,KdTree,0,52,5.000000e-06
Uniform,KdTree,0,14,1.000000e-06
Uniform,KdTree,0,38,1.160000e-04
Uniform,KdTree,0,25,2.000000e-06
Uniform,KdTree,0,17,6.000000e-06
Uniform,KdTree,0,85,1.100000e-05
Uniform,KdTree,0,77,2.000000e-06
Uniform,KdTree,0,71,2.000000e-06
Uniform,KdTree,0,47,2.000000e-06
Uniform,KdTree,0,17,0.000000e+00
Uniform,KdTree,0,30,1.000000e-06
Uniform,KdTree,0,24,2.000000e-06
Uniform,KdTree,0,6,0.000000e+00
Uniform,KdTree,0,8,2.000000e-06
Uniform,KdTree,0,47,3.000000e-06
Uniform,KdTree,0,26,1.000000e-06
Uniform,KdTree,0,21,1.000000e-06
Uniform,KdTree,0,45,2.000000e-06
Uniform,KdTree,0,23,1.000000e-06
Uniform,KdTree,0,22,1.000000e-06
Uniform,KdTree,0,65,4.000000e-06
Uniform,KdTree,0,64,1.000000e-06
Uniform,KdTree,0,8,1.000000e-06
Uniform,KdTree,0,56,1.000000e-06
Uniform,KdTree,0,24,1.000000e-06
Uniform,KdTree,0,32,1.000000e-06
Uniform,KdTree,0,1,0.000000e+00
Uniform,KdTree,0,32,3.000000e-06
Uniform,KdTree,1,1329,1.000000e-05
Uniform,KdTree,1,120,2.000000e-06
Uniform,KdTree,1,1209,8.000000e-06
Uniform,KdTree,1,1207,1.100000e-05
Uniform,KdTree,1,264,4.000000e-06
Uniform,KdTree,1,943,1.000000e-05
Uniform,KdTree,1,7174,4.270000e-04
Uniform,KdTree,1,6187,9.200000e-05
Uniform,KdTree,1,5202,5.000000e-05
Uniform,KdTree,1,4632,4.400000e-05
Uniform,KdTree,1,4102,3.300000e-05
Uniform,KdTree,1,3159,3.500000e-05
Uniform,KdTree,1,3001,2.900000e-05
Uniform,KdTree,1,291,1.800000e-05
Uniform,KdTree,1,2710,4.600000e-05
Uniform,KdTree,1,1041,1.800000e-05
Uniform,KdTree,1,566,1.700000e-05
Uniform,KdTree,1,475,2.300000e-05
Uniform,KdTree,1,1669,3.100000e-05
Uniform,KdTree,1,182,4.000000e-06
Uniform,KdTree,1,1487,2.400000e-05
Uniform,KdTree,1,910,2.300000e-05
Uniform,KdTree,1,577,2.000000e-05
Uniform,KdTree,1,158,1.800000e-05
Uniform,KdTree,1,943,3.200000e-05
Uniform,KdTree,1,530,1.400000e-05
Uniform,KdTree,1,570,3.800000e-05
Uniform,KdTree,1,985,3.800000e-05
Uniform,KdTree,1,987,5.100000e-05
Uniform,KdTree,1,4052,2.220000e-04
Uniform,KdTree,1,4042,5.400000e-05
Uniform,KdTree,1,3507,4.500000e-05
Uniform,KdTree,1,990,3.900000e-05
Uniform,KdTree,1,2517,3.700000e-05
Uniform,KdTree,1,752,1.000000e-05
Uniform,KdTree,1,1765,2.500000e-05
Uniform,KdTree,1,968,2.400000e-05
Uniform,KdTree,1,797,2.100000e-05
Uniform,KdTree,1,535,1.100000e-05
Uniform,KdTree,1,8068,3.840000e-04
Uniform,KdTree,1,698,5.300000e-05
Uniform,KdTree,1,7370,1.220000e-04
Uniform,KdTree,1,4308,6.900000e-05
Uniform,KdTree,1,3722,4.500000e-05
Uniform,KdTree,1,3682,4.000000e-05
Uniform,KdTree,1,1114,1.200000e-05
Uniform,KdTree,1,591,7.000000e-06
Uniform,KdTree,1,523,6.000000e-06
Uniform,KdTree,1,2568,3.000000e-05
Uniform,KdTree,1,1380,3.100000e-05
Uniform,KdTree,1,1327,2.700000e-05
Uniform,KdTree,1,1094,2.300000e-05
Uniform,KdTree,1,803,1.500000e-05
Uniform,KdTree,1,291,5.000000e-06
Uniform,KdTree,1,233,1.400000e-05
Uniform,KdTree,1,1188,2.000000e-05
Uniform,KdTree,1,736,1.000000e-05
Uniform,KdTree,1,452,7.000000e-06
Uniform,KdTree,1,586,2.300000e-05
Uniform,KdTree,1,3062,1.180000e-04
Uniform,KdTree,1,1399,4.300000e-05
Uniform,KdTree,1,608,1.700000e-05
Uniform,KdTree,1,791,2.100000e-05
Uniform,KdTree,1,1663,4.100000e-05
Uniform,KdTree,1,1552,3.400000e-05
Uniform,KdTree,1,379,8.000000e-06
Uniform,KdTree,1,1173,2.200000e-05
Uniform,KdTree,1,125,1.800000e-05
Uniform,KdTree,1,1048,2.500000e-05
Uniform,KdTree,1,961,2.500000e-05
Uniform,KdTree,1,111,3.000000e-06
Uniform,KdTree,1,4429,2.330000e-04
Uniform,KdTree,1,279,2.300000e-05
Uniform,KdTree,1,4150,5.900000e-05
Uniform,KdTree,1,1910,1.800000e-05
Uniform,KdTree,1,1258,1.100000e-05
Uniform,KdTree,1,936,1.000000e-05
Uniform,KdTree,1,322,4.000000e-06
Uniform,KdTree,1,652,7.000000e-06
Uniform,KdTree,1,2240,3.400000e-05
Uniform,KdTree,1,1912,2.600000e-05
Uniform,KdTree,1,1162,1.600000e-05
Uniform,KdTree,1,267,8.000000e-06
Uniform,KdTree,1,895,1.600000e-05
Uniform,KdTree,1,750,1.300000e-05
Uniform,KdTree,1,328,6.000000e-06
Uniform,KdTree,1,5634,2.180000e-04
Uniform,KdTree,1,4580,6.000000e-05
Uniform,KdTree,1,3538,3.500000e-05
Uniform,KdTree,1,497,6.000000e-06
Uniform,KdTree,1,3041,2.400000e-05
Uniform,KdTree,1,1207,1.200000e-05
Uniform,KdTree,1,182,3.000000e-06
Uniform,KdTree,1,1025,8.000000e-06
Uniform,KdTree,1,848,8.000000e-06
Uniform,KdTree,1,177,4.000000e-06
Uniform,KdTree,1,1834,1.400000e-05
Uniform,KdTree,1,1686,1.500000e-05
Uniform,KdTree,1,266,6.000000e-06
Uniform,KdTree,1,1420,1.200000e-05
Uniform,KdTree,2,886107,5.128000e-03
Uniform,KdTree,2,117161,3.040000e-03
Uniform,KdTree,2,30686,3.850000e-04
Uniform,KdTree,2,20623,2.160000e-04
Uniform,KdTree,2,12555,1.270000e-04
Uniform,KdTree,2,10063,1.220000e-04
Uniform,KdTree,2,86475,1.185000e-03
Uniform,KdTree,2,68283,7.600000e-04
Uniform,KdTree,2,25403,2.640000e-04
Uniform,KdTree,2,20939,2.430000e-04
Uniform,KdTree,2,13346,2.020000e-04
Uniform,KdTree,2,42880,4.530000e-04
Uniform,KdTree,2,33010,4.020000e-04
Uniform,KdTree,2,23151,3.770000e-04
Uniform,KdTree,2,20681,3.210000e-04
Uniform,KdTree,2,11832,2.310000e-04
Uniform,KdTree,2,18192,3.110000e-04
Uniform,KdTree,2,768946,8.123000e-03
Uniform,KdTree,2,122361,1.062000e-03
Uniform,KdTree,2,69713,4.130000e-04
Uniform,KdTree,2,35328,3.770000e-04
Uniform,KdTree,2,24523,3.630000e-04
Uniform,KdTree,2,19625,2.400000e-04
Uniform,KdTree,2,10805,1.860000e-04
Uniform,KdTree,2,34385,4.080000e-04
Uniform,KdTree,2,33808,2.950000e-04
Uniform,KdTree,2,21266,2.070000e-04
Uniform,KdTree,2,12504,1.450000e-04
Uniform,KdTree,2,12542,1.450000e-04
Uniform,KdTree,2,52648,6.920000e-04
Uniform,KdTree,2,46535,4.620000e-04
Uniform,KdTree,2,40708,3.610000e-04
Uniform,KdTree,2,31664,3.180000e-04
Uniform,KdTree,2,21808,2.240000e-04
Uniform,KdTree,2,18330,1.650000e-04
Uniform,KdTree,2,646585,5.788000e-03
Uniform,KdTree,2,318721,3.229000e-03
Uniform,KdTree,2,277088,2.373000e-03
Uniform,KdTree,2,273780,2.086000e-03
Uniform,KdTree,2,81882,6.160000e-04
Uniform,KdTree,2,38564,3.180000e-04
Uniform,KdTree,2,17957,1.880000e-04
Uniform,KdTree,2,20607,2.070000e-04
Uniform,KdTree,2,19448,1.870000e-04
Uniform,KdTree,2,43318,3.070000e-04
Uniform,KdTree,2,40456,3.150000e-04
Uniform,KdTree,2,35989,3.000000e-04
Uniform,KdTree,2,10216,9.400000e-05
Uniform,KdTree,2,25773,2.120000e-04
Uniform,KdTree,2,13091,1.040000e-04
Uniform,KdTree,2,12682,1.290000e-04
Uniform,KdTree,2,191898,1.416000e-03
Uniform,KdTree,2,58255,8.650000e-04
Uniform,KdTree,2,53521,7.170000e-04
Uniform,KdTree,2,47160,5.880000e-04
Uniform,KdTree,2,22335,3.000000e-04
Uniform,KdTree,2,22075,2.990000e-04
Uniform,KdTree,2,20514,2.590000e-04
Uniform,KdTree,2,12176,1.880000e-04
Uniform,KdTree,2,24825,3.340000e-04
Uniform,KdTree,2,15482,2.410000e-04
Uniform,KdTree,2,133643,1.310000e-03
Uniform,KdTree,2,60978,5.330000e-04
Uniform,KdTree,2,46989,3.830000e-04
Uniform,KdTree,2,18948,2.050000e-04
Uniform,KdTree,2,28041,2.450000e-04
Uniform,KdTree,2,19426,1.750000e-04
Uniform,KdTree,2,13989,1.400000e-04
Uniform,KdTree,2,72665,6.880000e-04
Uniform,KdTree,2,15652,3.030000e-04
Uniform,KdTree,2,57013,6.480000e-04
Uniform,KdTree,2,27543,4.210000e-04
Uniform,KdTree,2,18166,2.530000e-04
Uniform,KdTree,2,29470,4.120000e-04
Uniform,KdTree,2,27878,4.050000e-04
Uniform,KdTree,2,14438,2.040000e-04
Uniform,KdTree,2,13440,1.860000e-04
Uniform,KdTree,2,41633,1.084000e-03
Uniform,KdTree,2,36561,6.540000e-04
Uniform,KdTree,2,31674,5.370000e-04
Uniform,KdTree,2,16893,3.620000e-04
Uniform,KdTree,2,14781,3.490000e-04
Uniform,KdTree,2,327864,5.184000e-03
Uniform,KdTree,2,167854,2.155000e-03
Uniform,KdTree,2,24553,4.410000e-04
Uniform,KdTree,2,21326,3.440000e-04
Uniform,KdTree,2,19357,3.110000e-04
Uniform,KdTree,2,143301,1.522000e-03
Uniform,KdTree,2,74575,9.100000e-04
Uniform,KdTree,2,43585,6.250000e-04
Uniform,KdTree,2,40821,5.580000e-04
Uniform,KdTree,2,18830,3.230000e-04
Uniform,KdTree,2,21991,3.540000e-04
Uniform,KdTree,2,20340,3.160000e-04
Uniform,KdTree,2,16112,2.860000e-04
Uniform,KdTree,2,30990,4.700000e-04
Uniform,KdTree,2,24020,4.010000e-04
Uniform,KdTree,2,19205,2.900000e-04
Uniform,KdTree,2,68726,1.129000e-03
Uniform,KdTree,2,61163,8.240000e-04
Uniform,OrthTree,0,41,8.000000e-06
Uniform,OrthTree,0,33,1.000000e-06
Uniform,OrthTree,0,8,1.000000e-06
Uniform,OrthTree,0,70,4.000000e-06
Uniform,OrthTree,0,60,1.000000e-06
Uniform,OrthTree,0,20,1.000000e-06
Uniform,OrthTree,0,40,2.000000e-06
Uniform,OrthTree,0,14,1.000000e-06
Uniform,OrthTree,0,26,1.000000e-06
Uniform,OrthTree,0,10,1.000000e-06
Uniform,OrthTree,0,9,2.000000e-06
Uniform,OrthTree,0,74,1.200000e-05
Uniform,OrthTree,0,72,3.000000e-06
Uniform,OrthTree,0,15,1.000000e-06
Uniform,OrthTree,0,57,2.000000e-06
Uniform,OrthTree,0,32,2.000000e-06
Uniform,OrthTree,0,25,3.000000e-06
Uniform,OrthTree,0,2,2.000000e-06
Uniform,OrthTree,0,61,9.000000e-06
Uniform,OrthTree,0,33,3.000000e-06
Uniform,OrthTree,0,28,3.000000e-06
Uniform,OrthTree,0,59,1.300000e-05
Uniform,OrthTree,0,31,3.000000e-06
Uniform,OrthTree,0,28,2.000000e-06
Uniform,OrthTree,0,85,3.000000e-06
Uniform,OrthTree,0,63,3.000000e-06
Uniform,OrthTree,0,32,2.000000e-06
Uniform,OrthTree,0,31,2.000000e-06
Uniform,OrthTree,0,22,2.000000e-06
Uniform,OrthTree,0,16,3.000000e-06
Uniform,OrthTree,0,20,4.000000e-06
Uniform,OrthTree,0,77,1.000000e-05
Uniform,OrthTree,0,10,1.000000e-06
Uniform,OrthTree,0,67,3.000000e-06
Uniform,OrthTree,0,22,1.000000e-06
Uniform,OrthTree,0,45,2.000000e-06
Uniform,OrthTree,0,18,2.000000e-06
Uniform,OrthTree,0,27,2.000000e-06
Uniform,OrthTree,0,26,4.000000e-06
Uniform,OrthTree,0,27,3.000000e-06
Uniform,OrthTree,0,47,3.000000e-06
Uniform,OrthTree,0,3,1.000000e-06
Uniform,OrthTree,0,44,2.000000e-06
Uniform,OrthTree,0,1,1.000000e-06
Uniform,OrthTree,0,43,1.000000e-06
Uniform,OrthTree,0,25,1.000000e-06
Uniform,OrthTree,0,18,1.000000e-06
Uniform,OrthTree,0,31,3.000000e-06
Uniform,OrthTree,0,43,6.000000e-06
Uniform,OrthTree,0,28,1.000000e-06
Uniform,OrthTree,0,15,1.000000e-06
Uniform,OrthTree,0,70,7.000000e-06
Uniform,OrthTree,0,16,2.000000e-06
Uniform,OrthTree,0,54,2.000000e-06
Uniform,OrthTree,0,25,1.000000e-06
Uniform,OrthTree,0,29,2.000000e-06
Uniform,OrthTree,0,66,7.000000e-06
Uniform,OrthTree,0,47,2.000000e-06
Uniform,OrthTree,0,17,2.000000e-06
Uniform,OrthTree,0,30,2.000000e-06
Uniform,OrthTree,0,19,2.000000e-06
Uniform,OrthTree,0,43,3.000000e-06
Uniform,OrthTree,0,11,1.000000e-06
Uniform,OrthTree,0,32,2.000000e-06
Uniform,OrthTree,0,89,9.000000e-06
Uniform,OrthTree,0,48,2.000000e-06
Uniform,OrthTree,0,13,1.000000e-06
Uniform,OrthTree,0,35,1.000000e-06
Uniform,OrthTree,0,41,2.000000e-06
Uniform,OrthTree,0,3,1.000000e-06
Uniform,OrthTree,0,38,1.000000e-06
Uniform,OrthTree,0,39,4.000000e-06
Uniform,OrthTree,0,52,8.000000e-06
Uniform,OrthTree,0,14,2.000000e-06
Uniform,OrthTree,0,38,2.000000e-06
Uniform,OrthTree,0,25,2.000000e-06
Uniform,OrthTree,0,17,3.000000e-06
Uniform,OrthTree,0,85,8.000000e-06
Uniform,OrthTree,0,77,2.000000e-06
Uniform,OrthTree,0,71,2.000000e-06
Uniform,OrthTree,0,47,2.000000e-06
Uniform,OrthTree,0,17,1.000000e-06
Uniform,OrthTree,0,30,1.000000e-06
Uniform,OrthTree,0,24,2.000000e-06
Uniform,OrthTree,0,6,1.000000e-06
Uniform,OrthTree,0,8,1.000000e-06
Uniform,OrthTree,0,47,2.000000e-06
Uniform,OrthTree,0,26,1.000000e-06
Uniform,OrthTree,0,21,1.000000e-06
Uniform,OrthTree,0,45,7.000000e-06
Uniform,OrthTree,0,23,1.000000e-06
Uniform,OrthTree,0,22,1.000000e-06
Uniform,OrthTree,0,65,1.200000e-05
Uniform,OrthTree,0,64,3.000000e-06
Uniform,OrthTree,0,8,2.000000e-06
Uniform,OrthTree,0,56,3.000000e-06
Uniform,OrthTree,0,24,1.000000e-06
Uniform,OrthTree,0,32,2.000000e-06
Uniform,OrthTree,0,1,1.000000e-06
Uniform,OrthTree,0,32,3.000000e-06
Uniform,OrthTree,1,1329,1.300000e-05
Uniform,OrthTree,1,120,2.000000e-06
Uniform,OrthTree,1,1209,1.200000e-05
Uniform,OrthTree,1,1207,1.400000e-05
Uniform,OrthTree,1,264,6.000000e-06
Uniform,OrthTree,1,943,1.000000e-05
Uniform,OrthTree,1,7174,4.460000e-04
Uniform,OrthTree,1,6187,9.800000e-05
Uniform,OrthTree,1,5202,6.700000e-05
Uniform,OrthTree,1,4632,5.800000e-05
Uniform,OrthTree,1,4102,4.600000e-05
Uniform,OrthTree,1,3159,3.300000e-05
Uniform,OrthTree,1,3001,2.900000e-05
Uniform,OrthTree,1,291,1.700000e-05
Uniform,OrthTree,1,2710,3.800000e-05
Uniform,OrthTree,1,1041,2.300000e-05
Uniform,OrthTree,1,566,2.500000e-05
Uniform,OrthTree,1,475,2.200000e-05
Uniform,OrthTree,1,1669,3.200000e-05
Uniform,OrthTree,1,182,4.000000e-06
Uniform,OrthTree,1,1487,2.400000e-05
Uniform,OrthTree,1,910,2.800000e-05
Uniform,OrthTree,1,577,1.900000e-05
Uniform,OrthTree,1,158,3.000000e-05
Uniform,OrthTree,1,943,3.000000e-05
Uniform,OrthTree,1,530,2.100000e-05
Uniform,OrthTree,1,570,2.400000e-05
Uniform,OrthTree,1,985,3.500000e-05
Uniform,OrthTree,1,987,8.500000e-05
Uniform,OrthTree,1,4052,2.650000e-04
Uniform,OrthTree,1,4042,7.700000e-05
Uniform,OrthTree,1,3507,4.900000e-05
Uniform,OrthTree,1,990,2.600000e-05
Uniform,OrthTree,1,2517,4.300000e-05
Uniform,OrthTree,1,752,1.400000e-05
Uniform,OrthTree,1,1765,2.900000e-05
Uniform,OrthTree,1,968,2.700000e-05
Uniform,OrthTree,1,797,2.800000e-05
Uniform,OrthTree,1,535,1.100000e-05
Uniform,OrthTree,1,8068,4.190000e-04
Uniform,OrthTree,1,698,5.100000e-05
Uniform,OrthTree,1,7370,1.490000e-04
Uniform,OrthTree,1,4308,7.800000e-05
Uniform,OrthTree,1,3722,6.200000e-05
Uniform,OrthTree,1,3682,5.300000e-05
Uniform,OrthTree,1,1114,1.800000e-05
Uniform,OrthTree,1,591,9.000000e-06
Uniform,OrthTree,1,523,8.000000e-06
Uniform,OrthTree,1,2568,4.000000e-05
Uniform,OrthTree,1,1380,3.300000e-05
Uniform,OrthTree,1,1327,3.400000e-05
Uniform,OrthTree,1,1094,3.300000e-05
Uniform,OrthTree,1,803,2.300000e-05
Uniform,OrthTree,1,291,8.000000e-06
Uniform,OrthTree,1,233,2.300000e-05
Uniform,OrthTree,1,1188,3.200000e-05
Uniform,OrthTree,1,736,1.900000e-05
Uniform,OrthTree,1,452,1.200000e-05
Uniform,OrthTree,1,586,1.700000e-05
Uniform,OrthTree,1,3062,1.430000e-04
Uniform,OrthTree,1,1399,5.300000e-05
Uniform,OrthTree,1,608,2.400000e-05
Uniform,OrthTree,1,791,3.000000e-05
Uniform,OrthTree,1,1663,3.600000e-05
Uniform,OrthTree,1,1552,2.400000e-05
Uniform,OrthTree,1,379,5.000000e-06
Uniform,OrthTree,1,1173,1.700000e-05
Uniform,OrthTree,1,125,1.200000e-05
Uniform,OrthTree,1,1048,2.400000e-05
Uniform,OrthTree,1,961,2.600000e-05
Uniform,OrthTree,1,111,3.000000e-06
Uniform,OrthTree,1,4429,2.440000e-04
Uniform,OrthTree,1,279,1.800000e-05
Uniform,OrthTree,1,4150,5.600000e-05
Uniform,OrthTree,1,1910,1.800000e-05
Uniform,OrthTree,1,1258,1.300000e-05
Uniform,OrthTree,1,936,1.000000e-05
Uniform,OrthTree,1,322,5.000000e-06
Uniform,OrthTree,1,652,7.000000e-06
Uniform,OrthTree,1,2240,2.400000e-05
Uniform,OrthTree,1,1912,1.800000e-05
Uniform,OrthTree,1,1162,1.800000e-05
Uniform,OrthTree,1,267,1.000000e-05
Uniform,OrthTree,1,895,1.800000e-05
Uniform,OrthTree,1,750,1.300000e-05
Uniform,OrthTree,1,328,5.000000e-06
Uniform,OrthTree,1,5634,2.740000e-04
Uniform,OrthTree,1,4580,6.500000e-05
Uniform,OrthTree,1,3538,4.900000e-05
Uniform,OrthTree,1,497,9.000000e-06
Uniform,OrthTree,1,3041,3.500000e-05
Uniform,OrthTree,1,1207,1.700000e-05
Uniform,OrthTree,1,182,5.000000e-06
Uniform,OrthTree,1,1025,1.500000e-05
Uniform,OrthTree,1,848,1.200000e-05
Uniform,OrthTree,1,177,6.000000e-06
Uniform,OrthTree,1,1834,3.300000e-05
Uniform,OrthTree,1,1686,2.300000e-05
Uniform,OrthTree,1,266,1.000000e-05
Uniform,OrthTree,1,1420,1.900000e-05
Uniform,OrthTree,2,886107,8.443000e-03
Uniform,OrthTree,2,117161,4.429000e-03
Uniform,OrthTree,2,30686,4.020000e-04
Uniform,OrthTree,2,20623,2.710000e-04
Uniform,OrthTree,2,12555,2.120000e-04
Uniform,OrthTree,2,10063,1.340000e-04
Uniform,OrthTree,2,86475,1.239000e-03
Uniform,OrthTree,2,68283,9.120000e-04
Uniform,OrthTree,2,25403,3.400000e-04
Uniform,OrthTree,2,20939,2.800000e-04
Uniform,OrthTree,2,13346,2.340000e-04
Uniform,OrthTree,2,42880,5.560000e-04
Uniform,OrthTree,2,33010,4.210000e-04
Uniform,OrthTree,2,23151,3.380000e-04
Uniform,OrthTree,2,20681,2.790000e-04
Uniform,OrthTree,2,11832,1.980000e-04
Uniform,OrthTree,2,18192,2.190000e-04
Uniform,OrthTree,2,768946,6.795000e-03
Uniform,OrthTree,2,122361,1.097000e-03
Uniform,OrthTree,2,69713,6.130000e-04
Uniform,OrthTree,2,35328,4.250000e-04
Uniform,OrthTree,2,24523,3.420000e-04
Uniform,OrthTree,2,19625,2.700000e-04
Uniform,OrthTree,2,10805,1.910000e-04
Uniform,OrthTree,2,34385,4.400000e-04
Uniform,OrthTree,2,33808,3.560000e-04
Uniform,OrthTree,2,21266,2.290000e-04
Uniform,OrthTree,2,12504,1.270000e-04
Uniform,OrthTree,2,12542,1.520000e-04
Uniform,OrthTree,2,52648,5.400000e-04
Uniform,OrthTree,2,46535,3.420000e-04
Uniform,OrthTree,2,40708,3.550000e-04
Uniform,OrthTree,2,31664,3.680000e-04
Uniform,OrthTree,2,21808,2.220000e-04
Uniform,OrthTree,2,18330,1.760000e-04
Uniform,OrthTree,2,646585,4.231000e-03
Uniform,OrthTree,2,318721,3.380000e-03
Uniform,OrthTree,2,277088,2.018000e-03
Uniform,OrthTree,2,273780,1.914000e-03
Uniform,OrthTree,2,81882,5.820000e-04
Uniform,OrthTree,2,38564,3.130000e-04
Uniform,OrthTree,2,17957,1.600000e-04
Uniform,OrthTree,2,20607,1.730000e-04
Uniform,OrthTree,2,19448,1.980000e-04
Uniform,OrthTree,2,43318,3.490000e-04
Uniform,OrthTree,2,40456,4.590000e-04
Uniform,OrthTree,2,35989,3.660000e-04
Uniform,OrthTree,2,10216,1.190000e-04
Uniform,OrthTree,2,25773,2.720000e-04
Uniform,OrthTree,2,13091,1.270000e-04
Uniform,OrthTree,2,12682,1.360000e-04
Uniform,OrthTree,2,191898,1.307000e-03
Uniform,OrthTree,2,58255,8.930000e-04
Uniform,OrthTree,2,53521,7.660000e-04
Uniform,OrthTree,2,47160,6.770000e-04
Uniform,OrthTree,2,22335,2.950000e-04
Uniform,OrthTree,2,22075,2.830000e-04
Uniform,OrthTree,2,20514,2.930000e-04
Uniform,OrthTree,2,12176,2.040000e-04
Uniform,OrthTree,2,24825,3.650000e-04
Uniform,OrthTree,2,15482,2.680000e-04
Uniform,OrthTree,2,133643,1.857000e-03
Uniform,OrthTree,2,60978,7.410000e-04
Uniform,OrthTree,2,46989,5.210000e-04
Uniform,OrthTree,2,18948,2.070000e-04
Uniform,OrthTree,2,28041,3.270000e-04
Uniform,OrthTree,2,19426,2.000000e-04
Uniform,OrthTree,2,13989,1.750000e-04
Uniform,OrthTree,2,72665,7.630000e-04
Uniform,OrthTree,2,15652,2.680000e-04
Uniform,OrthTree,2,57013,7.470000e-04
Uniform,OrthTree,2,27543,4.230000e-04
Uniform,OrthTree,2,18166,2.820000e-04
Uniform,OrthTree,2,29470,4.310000e-04
Uniform,OrthTree,2,27878,4.060000e-04
Uniform,OrthTree,2,14438,1.970000e-04
Uniform,OrthTree,2,13440,1.870000e-04
Uniform,OrthTree,2,41633,1.017000e-03
Uniform,OrthTree,2,36561,6.660000e-04
Uniform,OrthTree,2,31674,5.180000e-04
Uniform,OrthTree,2,16893,3.940000e-04
Uniform,OrthTree,2,14781,3.330000e-04
Uniform,OrthTree,2,327864,3.876000e-03
